SpecName,AverageFruitLength_cm,armature,armature_leaf,armature_stem,Fruit_size_binary
Sabal_minor,0.8,0,0,0,0
Sabal_palmetto,1.1,0,0,0,0
Sabal_pumos,1.85,0,0,0,0
Sabal_rosei,1.85,0,0,0,0
Sabal_uresana,1.6,0,0,0,0
Sabal_yapa,1.15,0,0,0,0
Salacca_affinis,8,1,1,0,1
Salacca_bakeriana,NA,1,1,0,NA
Salacca_clemensiana,2.775,1,1,0,0
Salacca_dolicholepis,4,1,1,0,1
Salacca_dransfieldiana,NA,1,1,0,NA
Salacca_flabellata,NA,1,1,0,NA
Salacca_glabrescens,4.75,1,1,0,1
Salacca_graciliflora,3.4,1,1,0,0
Salacca_griffithii,8,1,1,0,1
Salacca_lophospatha,NA,1,1,0,NA
Salacca_magnifica,NA,1,1,0,NA
Salacca_minuta,NA,1,1,0,NA
Salacca_multiflora,1.8,1,1,0,0
Salacca_ramosiana,6,1,1,0,1
Salacca_rupicola,NA,1,1,0,NA
Salacca_sarawakensis,NA,1,1,0,NA
Salacca_secunda,6,1,1,0,1
Salacca_stolonifera,NA,1,1,0,NA
Salacca_sumatrana,7,1,1,0,1
Salacca_vermicularis,5.6,1,1,0,1
Salacca_wallichiana,7.5,1,1,0,1
Salacca_zalacca,4.35,1,1,0,1
Saribus_brevifolius,1.2,1,1,0,0
Saribus_chocolatinus,2.5,1,1,0,0
Saribus_jeanneneyi,4,1,1,0,1
Saribus_merrillii,2,1,1,0,0
Saribus_papuanus,1.95,1,1,0,0
Saribus_rotundifolius,1.8,1,1,0,0
Saribus_surru,6,1,1,0,1
Saribus_tothur,3.9,1,1,0,0
Saribus_woodfordii,1.075,1,1,0,0
Satakentia_liukiuensis,1.3,0,0,0,0
Satranala_decussilvae,5.6,0,0,0,1
Schippia_concolor,2.5,0,0,0,0
Sclerosperma_mannii,3,0,0,0,0
Sclerosperma_profizianum,3.75,0,0,0,0
Sclerosperma_walkeri,4.5,0,0,0,1
Serenoa_repens,2.05,1,1,0,0
Socratea_exorrhiza,3,0,0,0,0
Socratea_hecatonandra,4.5,0,0,0,1
Socratea_rostrata,3.5,0,0,0,0
Socratea_salazarii,3,0,0,0,0
Solfia_samoensis,1.5,0,0,0,0
Sommieria_leucophylla,1.2,0,0,0,0
Syagrus_allagopteroides,2.8,0,0,0,0
Syagrus_amara,6,0,0,0,1
Syagrus_angustifolia,3.15,0,0,0,0
Syagrus_botryophora,4.25,0,0,0,1
Syagrus_caerulescens,2.25,0,0,0,0
Syagrus_campestris,3.15,0,0,0,0
Syagrus_campos-portoana,3,0,0,0,0
Syagrus_campylospatha,2.5,0,0,0,0
Syagrus_cardenasii,3.1,0,0,0,0
Syagrus_cearensis,3.75,0,0,0,0
Syagrus_cerqueirana,2.9,0,0,0,0
Syagrus_cocoides,4.65,0,0,0,1
Syagrus_comosa,2.6,0,0,0,0
Syagrus_coronata,2.75,1,1,0,0
Syagrus_costae,3,0,0,0,0
Syagrus_deflexa,3.75,0,0,0,0
Syagrus_duartei,3.4,0,0,0,0
Syagrus_evansiana,1.9,0,0,0,0
Syagrus_flexuosa,4.25,0,0,0,1
Syagrus_glaucescens,2.5,0,0,0,0
Syagrus_glazioviana,2.5,0,NA,0,0
Syagrus_gouveiana,2.05,0,0,0,0
Syagrus_graminifolia,2.6,0,0,0,0
Syagrus_harleyi,2,0,0,0,0
Syagrus_inajai,4.35,0,0,0,1
Syagrus_itacambirana,2.15,0,0,0,0
Syagrus_kellyana,3.75,0,0,0,0
Syagrus_lilliputiana,1.75,0,0,0,0
Syagrus_loefgrenii,3.1,0,0,0,0
Syagrus_longipedunculata,2.15,0,0,0,0
Syagrus_lorenzoniorum,2.75,0,0,0,0
Syagrus_macrocarpa,7.75,0,0,0,1
Syagrus_matafome,2.75,0,0,0,0
Syagrus_mendanhensis,3,0,0,0,0
Syagrus_microphylla,2,0,0,0,0
Syagrus_minor,2.4,0,0,0,0
Syagrus_mirandana,NA,0,NA,0,NA
Syagrus_oleracea,5.5,0,0,0,1
Syagrus_orinocensis,3.5,0,0,0,0
Syagrus_petraea,2.25,0,0,0,0
Syagrus_picrophylla,3.5,0,0,0,0
Syagrus_pleioclada,2.5,0,0,0,0
Syagrus_pleiocladoides,2.15,0,0,0,0
Syagrus_procumbens,2.9,0,0,0,0
Syagrus_pseudococos,6.5,0,0,0,1
Syagrus_romanzoffiana,2.5,0,0,0,0
Syagrus_rupicola,3.7,0,0,0,0
Syagrus_ruschiana,2.5,0,0,0,0
Syagrus_sancona,3.25,0,0,0,0
Syagrus_schizophylla,2.75,1,1,0,0
Syagrus_smithii,6.5,0,0,0,1
Syagrus_stenopetala,3.5,0,0,0,0
Syagrus_stratincola,4.25,0,0,0,1
Syagrus_teixeiriana,3.4,0,NA,0,0
Syagrus_tostana,4,0,0,0,1
Syagrus_vagans,3.25,0,0,0,0
Syagrus_vermicularis,5.5,0,0,0,1
Syagrus_werdermannii,2.15,0,0,0,0
Syagrus_yungasensis,4,0,0,0,1
Synechanthus_fibrosus,1.75,0,0,0,0
Synechanthus_warscewiczianus,2.35,0,0,0,0
Tahina_spectabilis,3.25,0,0,0,0
Tectiphiala_ferox,1.1,1,1,1,0
Thrinax_excelsa,0.95,0,0,0,0
Thrinax_parviflora,0.7,0,0,0,0
Thrinax_radiata,0.75,0,0,0,0
Trachycarpus_fortunei,1.1,0,0,0,0
Trachycarpus_geminisectus,1,0,0,0,0
Trachycarpus_latisectus,1.7,0,0,0,0
Trachycarpus_martianus,1.2,0,0,0,0
Trachycarpus_nanus,1.1,0,0,0,0
Trachycarpus_oreophilus,0.7,0,0,0,0
Trachycarpus_princeps,0.8,0,0,0,0
Trachycarpus_takil,0.8,0,0,0,0
Trachycarpus_ukhrulensis,NA,1,1,0,NA
Trithrinax_biflabellata,0.8,1,1,NA,0
Trithrinax_brasiliensis,1.1,1,1,1,0
Trithrinax_campestris,0.8,1,1,1,0
Trithrinax_schizophylla,1.05,1,1,1,0
Veitchia_arecina,3.75,0,0,0,0
Veitchia_filifera,1.5,0,0,0,0
Veitchia_joannis,5,0,0,0,1
Veitchia_lepidota,NA,0,0,0,NA
Veitchia_metiti,NA,0,0,0,NA
Veitchia_pachyclada,2.4,0,0,0,0
Veitchia_simulans,2.2,0,0,0,0
Veitchia_spiralis,3.2,0,0,0,0
Veitchia_subdisticha,1.9,0,0,0,0
Veitchia_vitiensis,1.5,0,0,0,0
Veitchia_winin,2,0,0,0,0
Verschaffeltia_splendida,2.5,1,1,1,0
Voanioala_gerardii,7.5,0,0,0,1
Wallichia_caryotoides,1.7,0,0,0,0
Wallichia_disticha,2.2,0,0,0,0
Wallichia_gracilis,1.5,0,0,0,0
Wallichia_lidiae,NA,0,0,0,NA
Wallichia_marianneae,1.1,0,0,0,0
Wallichia_nana,1.2,0,0,0,0
Wallichia_oblongifolia,1.5,0,0,0,0
Wallichia_triandra,1.3,0,0,0,0
Washingtonia_filifera,0.6,1,1,0,0
Washingtonia_robusta,1,1,1,0,0
Welfia_regia,3.47,0,0,0,0
Wendlandiella_gracilis,0.9,0,0,0,0
Wettinia_aequalis,2.5,0,0,0,0
Wettinia_aequatorialis,1.9,0,0,0,0
Wettinia_anomala,1.7,0,0,0,0
Wettinia_augusta,2.75,0,0,0,0
Wettinia_castanea,4,0,0,0,1
Wettinia_disticha,2.5,0,0,0,0
Wettinia_drudei,2.5,0,0,0,0
Wettinia_fascicularis,4.5,0,0,0,1
Wettinia_hirsuta,2.35,0,0,0,0
Wettinia_kalbreyeri,2.95,0,0,0,0
Wettinia_lanata,4,0,0,0,1
Wettinia_longipetala,2.5,0,0,0,0
Wettinia_maynensis,2.15,0,0,0,0
Wettinia_microcarpa,2.5,0,0,0,0
Wettinia_minima,1.75,0,0,0,0
Wettinia_oxycarpa,3.5,0,0,0,0
Wettinia_panamensis,NA,0,0,0,NA
Wettinia_praemorsa,2.55,0,0,0,0
Wettinia_quinaria,2.75,0,0,0,0
Wettinia_radiata,4,0,0,0,1
Wettinia_verruculosa,2.5,0,0,0,0
Wodyetia_bifurcata,5.75,0,0,0,1
Zombia_antillarum,1.75,1,1,0,0
